ride_id,driver_id,passenger_id,pickup_location,dropoff_location,ride_distance,ride_duration,ride_timestamp,fare_amount,payment_method
32562,133,236,Bikaner,Sirsa,2.31,29,2022-08-12,559.50,Credit Card
32563,138,214,Rajpur Sonarpur,Raipur,13.08,26,2022-08-26,2656.67,Cash
32564,131,239,Tiruvottiyur,Raurkela Industrial Township,7.67,22,2022-10-05,3202.01,Credit Card
32565,113,220,Kishanganj,Solapur,7.15,42,2023-07-30,1046.73,Credit Card
32566,103,245,Ichalkaranji,Sangli-Miraj & Kupwad,8.80,20,2023-01-28,2948.71,Credit Card
32567,128,214,Akola,Nangloi Jat,18.53,39,2022-09-01,687.63,Cash
32568,123,207,Adoni,Bardhaman,18.75,9,2022-11-19,1250.86,Credit Card
32569,119,210,Burhanpur,Jamnagar,17.09,37,2022-09-06,2832.49,Credit Card
32570,104,239,Kollam,Shimoga,11.77,24,2023-07-06,610.90,Cash
32571,126,219,Bhilwara,Raichur,5.50,22,2022-10-27,455.94,Cash
32572,139,208,Kumbakonam,Durgapur,11.77,12,2023-05-01,2018.95,Credit Card
32573,113,250,Nashik,Mirzapur,13.56,22,2022-11-03,2547.90,Credit Card
32574,103,239,Cuttack,Tiruppur,1.69,42,2022-10-14,2012.99,Credit Card
32575,142,220,Pune,Tadepalligudem,5.07,50,2023-02-06,3123.78,Cash
32576,123,224,Dindigul,Vasai-Virar,16.82,48,2023-04-15,844.09,Credit Card
32577,120,227,Katni,Bulandshahr,7.13,25,2023-07-07,1728.40,Credit Card
32578,141,201,Anantapuram,Jodhpur,7.74,34,2022-12-11,2772.89,Credit Card
32579,123,208,Lucknow,Orai,13.87,52,2023-05-13,1413.26,Credit Card
32580,118,207,Ghaziabad,Hapur,5.54,39,2023-03-20,1224.04,Credit Card
32581,136,243,Amroha,Raiganj,4.77,33,2022-08-12,3570.04,Cash
32582,114,224,Mira-Bhayandar,Muzaffarnagar,17.62,55,2022-12-21,3631.13,Cash
32583,149,215,Shahjahanpur,Malegaon,4.96,54,2022-10-07,2388.47,Credit Card
32584,120,208,Silchar,Salem,6.33,17,2023-07-26,3552.90,Credit Card
32585,107,224,Gaya,Miryalaguda,13.17,20,2022-12-07,2825.78,Cash
32586,112,228,Rajkot,Kadapa,14.31,44,2023-05-05,390.38,Credit Card
32587,149,213,Anantapur,Ambarnath,16.75,15,2023-01-12,2971.80,Cash
32588,102,222,Bhimavaram,Shivpuri,4.98,56,2023-02-26,1376.76,Credit Card
32589,126,248,Sri Ganganagar,Jalna,7.85,19,2023-03-15,388.14,Credit Card
32590,121,236,Naihati,Narasaraopet,2.17,30,2022-09-29,1636.02,Cash
32591,110,250,Mira-Bhayandar,Rajahmundry,10.20,39,2023-05-13,1577.17,Cash
32592,143,242,Morena,Tumkur,2.59,56,2023-06-17,1133.89,Credit Card
32593,123,214,Sikar,Berhampore,2.39,56,2022-10-03,2278.21,Cash
32594,145,205,Patiala,Ongole,19.37,17,2022-12-10,668.27,Credit Card
32595,114,231,Udupi,Dehri,6.07,10,2022-12-15,3143.90,Credit Card
32596,132,213,Dindigul,Suryapet,16.58,31,2022-08-15,3562.59,Cash
32597,102,215,Amritsar,Erode,2.69,52,2023-03-01,3055.24,Credit Card
32598,138,237,Proddatur,Jaipur,9.25,23,2023-03-20,1044.49,Credit Card
32599,114,236,Kulti,Bahraich,5.54,24,2022-10-15,1590.58,Cash
32600,124,250,Jorhat,Jodhpur,11.78,59,2023-08-08,632.50,Cash
32601,109,228,Surendranagar Dudhrej,Avadi,2.77,54,2022-12-28,2360.16,Cash
32602,105,228,Bhopal,Cuttack,13.13,38,2023-07-18,2280.45,Cash
32603,116,219,Navi Mumbai,Mira-Bhayandar,4.69,20,2022-11-04,2649.22,Credit Card
32604,148,216,Udupi,Panchkula,4.68,30,2023-08-03,703.28,Cash
32605,102,223,Kirari Suleman Nagar,Sasaram,18.58,15,2023-08-01,2514.38,Credit Card
32606,138,206,Jamalpur,Pudukkottai,7.22,30,2023-06-29,439.55,Credit Card
32607,120,202,Jalna,Maheshtala,10.73,13,2023-07-02,825.46,Cash
32608,120,241,Siwan,Narasaraopet,3.90,16,2022-09-25,1977.98,Credit Card
32609,125,219,Jamnagar,Bhagalpur,3.03,50,2023-04-17,2052.47,Cash
32610,109,222,Chandrapur,Junagadh,10.56,54,2023-07-04,2734.89,Cash
32611,113,247,Kollam,Gandhinagar,15.74,43,2023-04-12,2644.75,Cash
32612,144,228,Khammam,Erode,8.09,16,2023-05-15,1322.38,Credit Card
32613,127,215,Dehradun,Udupi,5.50,56,2022-09-20,2713.29,Cash
32614,147,219,Bahraich,Barasat,12.96,21,2023-05-07,3324.94,Credit Card
32615,117,240,Bharatpur,Mumbai,16.85,31,2023-02-26,1766.39,Cash
32616,109,212,Parbhani,Nashik,11.74,11,2023-06-01,1442.32,Credit Card
32617,106,238,Bokaro,Begusarai,13.46,43,2023-03-09,785.23,Cash
32618,101,228,Ghaziabad,Sikar,10.99,47,2022-11-11,1429.66,Credit Card
32619,139,203,Danapur,Kishanganj,10.83,42,2023-03-23,3050.78,Cash
32620,104,239,Mahbubnagar,Jehanabad,16.68,48,2023-06-09,3088.03,Credit Card
32621,107,243,Kozhikode,Kochi,19.10,52,2022-09-24,1946.68,Cash
32622,132,206,Rajpur Sonarpur,Gurgaon,2.52,52,2023-04-14,528.21,Cash
32623,113,218,Bangalore,Pudukkottai,15.04,23,2023-06-21,1376.01,Credit Card
32624,125,239,Gandhidham,Barasat,16.71,16,2023-04-01,2218.61,Credit Card
32625,103,203,Coimbatore,Dehradun,18.52,30,2023-04-18,3672.11,Cash
32626,108,242,Suryapet,Guna,12.31,51,2022-09-21,2749.79,Credit Card
32627,112,222,Raipur,Bhiwani,19.51,51,2022-09-22,3477.66,Cash
32628,141,226,Bhimavaram,Ghaziabad,5.50,30,2022-10-24,2372.83,Credit Card
32629,128,250,Gandhinagar,Narasaraopet,4.75,16,2023-07-06,1728.40,Cash
32630,115,236,South Dumdum,Varanasi,3.17,5,2023-02-27,1937.00,Cash
32631,148,250,Morbi,Sagar,13.85,51,2023-01-26,698.81,Credit Card
32632,106,205,Amaravati,Kakinada,1.99,46,2022-10-16,2904.76,Credit Card
32633,149,238,Moradabad,Thanjavur,16.28,42,2023-07-09,620.59,Cash
32634,130,247,Ballia,Amroha,5.50,46,2023-06-15,3014.27,Cash
32635,147,207,Rajpur Sonarpur,Bidhannagar,18.27,18,2022-12-12,3459.78,Credit Card
32636,118,211,Ratlam,Satna,9.54,34,2023-07-04,2302.05,Credit Card
32637,115,250,Bathinda,Surendranagar Dudhrej,11.42,22,2023-06-23,2194.77,Cash
32638,109,206,Pimpri-Chinchwad,Akola,5.48,54,2023-06-27,2375.80,Credit Card
32639,149,201,Motihari,Guwahati,6.01,32,2022-11-16,2967.34,Cash
32640,111,246,Tenali,Jaunpur,1.00,14,2022-08-19,437.31,Credit Card
32641,141,249,Satara,Tiruchirappalli,2.94,46,2022-12-02,2360.16,Cash
32642,125,249,Bhopal,Bettiah,2.63,10,2022-11-02,3455.31,Credit Card
32643,110,229,Gaya,Bikaner,14.16,21,2023-04-06,3076.85,Cash
32644,130,209,Rajkot,Rampur,7.31,53,2023-05-26,1000.53,Credit Card
32645,112,232,Mathura,Satna,7.42,42,2023-03-11,1543.64,Credit Card
32646,144,245,Arrah,Bhilai,8.22,18,2023-07-06,2555.35,Cash
32647,110,211,Kirari Suleman Nagar,Mehsana,16.07,44,2022-09-08,2716.27,Cash
32648,122,244,Akola,Raipur,12.30,50,2023-06-16,2138.89,Credit Card
32649,147,218,Kalyan-Dombivli,Vadodara,10.26,6,2023-06-10,1682.95,Credit Card
32650,117,217,Bulandshahr,Bhagalpur,12.37,35,2023-07-25,1554.07,Credit Card
32651,123,207,Tadepalligudem,Mahbubnagar,15.15,33,2023-01-30,2131.45,Credit Card
32652,139,219,Khammam,Katni,4.16,52,2023-05-28,841.10,Credit Card
32653,114,220,Bettiah,Anantapuram,16.96,47,2023-02-23,1419.97,Credit Card
32654,105,215,Buxar,Asansol,19.64,56,2022-11-11,713.71,Cash
32655,110,242,Hosur,Bhavnagar,2.61,60,2023-02-04,3646.78,Cash
32656,130,243,Bikaner,Asansol,8.45,26,2022-11-20,3420.29,Credit Card
32657,106,216,Amravati,Barasat,15.75,32,2022-11-27,494.68,Credit Card
32658,112,201,Begusarai,Bihar Sharif,15.70,57,2023-05-16,2985.96,Cash
32659,107,227,Sambhal,Parbhani,11.07,47,2022-11-27,1955.62,Cash
32660,110,250,Deoghar,Sambalpur,14.67,36,2023-04-05,2860.05,Cash
32661,121,225,Durg,Bareilly,11.71,21,2022-09-23,1938.49,Cash
32662,127,229,Mumbai,Bhavnagar,16.67,59,2023-01-12,1218.08,Credit Card
32663,116,202,Nagaon,Madurai,10.41,19,2023-03-01,1439.34,Credit Card
32664,133,219,Machilipatnam,Surendranagar Dudhrej,5.04,38,2022-12-07,1659.12,Credit Card
32665,132,247,Mira-Bhayandar,Bharatpur,13.48,9,2023-03-25,2357.92,Credit Card
32666,108,240,Bidhannagar,Dewas,13.99,40,2023-03-08,2915.93,Cash
32667,137,215,Malda,Bathinda,5.79,49,2022-10-19,2596.33,Cash
32668,105,228,Karawal Nagar,Thane,7.73,44,2023-01-13,2594.09,Credit Card
32669,141,238,Ghaziabad,Narasaraopet,14.43,48,2023-01-25,1968.29,Cash
32670,119,207,Bharatpur,Purnia,17.69,14,2023-05-19,982.65,Cash
32671,110,216,Cuttack,Malda,19.74,50,2022-11-06,3698.92,Credit Card
32672,108,246,Kochi,Pimpri-Chinchwad,14.46,46,2022-09-03,1659.12,Credit Card
32673,115,241,Shahjahanpur,Ramgarh,1.50,55,2023-03-28,813.54,Credit Card
32674,105,230,Gorakhpur,Silchar,19.91,52,2023-02-07,1195.73,Credit Card
32675,105,207,Maheshtala,Amroha,11.55,51,2022-10-29,956.58,Cash
32676,104,225,Hazaribagh,Hajipur,7.47,21,2023-03-23,2522.57,Credit Card
32677,149,203,Udupi,Shivpuri,4.44,12,2023-04-10,1855.05,Credit Card
32678,109,202,Jhansi,Kollam,5.04,51,2023-01-26,1320.14,Credit Card
32679,105,204,North Dumdum,Madurai,3.44,56,2023-05-01,3315.99,Credit Card
32680,120,234,Hazaribagh,Ramagundam,14.42,19,2022-11-17,2461.48,Cash
32681,114,247,Ghaziabad,Gangtok,2.57,27,2023-06-09,540.12,Cash
32682,112,228,Sikar,Kamarhati,9.45,59,2023-02-05,1536.19,Credit Card
32683,143,230,Shahjahanpur,Navi Mumbai,10.36,10,2023-03-03,1544.38,Cash
32684,115,228,Sikar,Bhavnagar,14.89,43,2022-10-04,1045.23,Cash
32685,107,208,Baranagar,Tirunelveli,9.20,55,2023-06-11,3409.87,Cash
32686,135,249,Durgapur,Etawah,6.16,31,2022-10-30,2052.47,Credit Card
32687,128,220,Jhansi,Ichalkaranji,8.78,17,2023-08-07,1662.84,Credit Card
32688,120,235,Shimoga,Siliguri,17.46,50,2022-09-14,1370.06,Credit Card
32689,111,243,Tadipatri,Chandigarh,10.89,60,2023-06-12,3213.19,Cash
32690,140,250,Uluberia,Rewa,3.88,45,2022-12-05,2103.14,Credit Card
32691,127,241,Bangalore,Bikaner,19.81,29,2023-03-19,530.44,Credit Card
32692,149,207,Sikar,Udaipur,18.76,46,2023-01-17,432.10,Credit Card
32693,148,224,Yamunanagar,Madhyamgram,6.19,27,2023-04-11,998.30,Credit Card
32694,124,236,Dindigul,Ambarnath,6.91,16,2022-11-11,3120.06,Cash
32695,116,201,Pali,Coimbatore,9.63,36,2023-01-02,477.55,Cash
32696,113,231,Begusarai,Tinsukia,5.90,25,2023-01-31,829.19,Cash
32697,102,204,Khandwa,Berhampore,6.67,41,2023-03-16,3326.42,Credit Card
32698,120,220,Hindupur,Kumbakonam,19.66,41,2022-10-05,3149.86,Credit Card
32699,137,220,Howrah,Sirsa,6.51,35,2022-10-15,3129.00,Credit Card
32700,113,245,Ichalkaranji,Begusarai,7.44,50,2023-05-19,3702.65,Credit Card
32701,118,207,Kolkata,Secunderabad,13.66,6,2022-09-29,510.32,Credit Card
32702,124,211,Nagpur,Kirari Suleman Nagar,10.84,13,2022-12-31,975.95,Credit Card
32703,110,211,Jhansi,Gopalpur,9.70,46,2023-05-18,625.80,Credit Card
32704,139,222,Srikakulam,Ramagundam,16.58,37,2023-03-16,2091.96,Cash
32705,101,228,Bulandshahr,Singrauli,4.57,36,2023-03-05,3608.03,Credit Card
32706,142,201,Udaipur,Srinagar,3.71,38,2022-09-01,1745.54,Cash
32707,112,224,Eluru,Durgapur,1.39,37,2022-11-28,1799.17,Credit Card
32708,138,220,Karawal Nagar,Dharmavaram,15.63,49,2023-05-03,1497.45,Cash
32709,123,238,Kulti,Kota,3.33,55,2022-12-21,728.61,Credit Card
32710,120,206,Bangalore,Serampore,15.86,56,2022-09-16,2653.69,Credit Card
32711,131,209,Latur,Visakhapatnam,4.05,25,2022-12-19,2780.34,Cash
32712,116,233,Bilaspur,Khandwa,12.09,17,2022-10-18,2987.45,Credit Card
32713,107,206,Sangli-Miraj & Kupwad,Srinagar,6.95,31,2023-05-31,2329.61,Credit Card
32714,105,201,Phagwara,Mirzapur,15.42,59,2022-08-10,744.25,Credit Card
32715,106,245,Surendranagar Dudhrej,Silchar,5.73,5,2023-06-29,2578.45,Credit Card
32716,131,212,Bettiah,Naihati,9.88,8,2022-09-04,3230.32,Cash
32717,112,215,Bardhaman,Varanasi,15.89,51,2023-06-23,1682.21,Cash
32718,120,203,Chapra,Sagar,11.68,47,2022-09-28,812.05,Cash
32719,121,244,Raurkela Industrial Township,Mira-Bhayandar,9.35,6,2023-05-08,3562.59,Credit Card
32720,142,232,Siliguri,Guna,10.25,21,2023-06-21,979.68,Cash
32721,111,240,Dharmavaram,Mangalore,6.12,11,2023-04-10,1121.97,Credit Card
32722,124,204,Jaunpur,Delhi,3.67,43,2022-10-24,3176.68,Credit Card
32723,150,233,Allahabad,Orai,4.50,19,2023-08-06,2904.76,Credit Card
32724,123,236,Tirupati,Etawah,12.51,40,2022-09-13,396.34,Credit Card
32725,145,238,Sambhal,Warangal,3.18,59,2023-03-12,976.69,Cash
32726,110,208,Berhampur,Anand,3.88,30,2023-07-14,2240.96,Cash
32727,149,230,Lucknow,Dindigul,12.55,44,2023-01-25,693.60,Credit Card
32728,140,218,Howrah,Khora ,17.09,55,2023-05-29,3079.09,Credit Card
32729,105,246,Nellore,Tadepalligudem,3.83,46,2023-06-07,2804.18,Cash
32730,105,222,Mira-Bhayandar,Pune,11.60,53,2022-10-08,1188.27,Credit Card
32731,133,227,Jamshedpur,Machilipatnam,7.19,10,2022-09-04,528.21,Cash
32732,147,243,Srikakulam,Raichur,15.93,18,2022-12-06,698.06,Cash
32733,137,233,Davanagere,Dehri,8.70,42,2023-02-12,2145.60,Credit Card
32734,135,214,Sonipat,Nanded,3.80,41,2023-06-23,3257.14,Credit Card
32735,134,222,Siliguri,Tiruchirappalli,17.64,12,2023-03-28,2173.91,Credit Card
32736,127,209,Gudivada,Ahmedabad,17.40,46,2023-04-03,3320.47,Cash
32737,110,247,Agra,Sri Ganganagar,2.76,36,2022-09-25,2566.53,Cash
32738,144,248,Bharatpur,Amravati,2.62,58,2022-12-24,2250.64,Cash
32739,135,223,Siwan,Ahmednagar,18.63,43,2023-01-03,2177.64,Credit Card
32740,145,217,Muzaffarnagar,Jamalpur,17.50,36,2023-05-13,3663.16,Credit Card
32741,113,247,Mehsana,Gangtok,6.39,28,2023-05-04,2279.70,Cash
32742,119,221,Bhilai,Kolkata,8.49,53,2023-01-18,1069.08,Credit Card
32743,149,250,Patna,Khora ,12.81,51,2022-10-25,1603.24,Cash
32744,133,250,Saharsa,Guntakal,8.97,46,2022-10-16,2921.89,Credit Card
32745,126,204,Jaunpur,Sultan Pur Majra,15.76,34,2023-07-12,2220.84,Credit Card
32746,128,233,Nanded,Anantapuram,11.97,22,2022-10-05,2684.98,Cash
32747,138,209,Ghaziabad,Jalgaon,5.22,47,2023-01-09,3468.72,Cash
32748,114,201,Kanpur,Rourkela,12.83,7,2022-10-18,626.54,Credit Card
32749,121,209,Imphal,Berhampur,14.50,20,2022-12-11,565.46,Cash
32750,112,238,Latur,Kolkata,4.00,9,2023-02-02,986.38,Credit Card
32751,122,234,Navi Mumbai,Kumbakonam,17.18,59,2023-01-12,984.15,Cash
32752,135,212,Thane,Sultan Pur Majra,15.22,41,2022-11-14,2359.41,Cash
32753,134,206,Dewas,Eluru,9.68,46,2023-03-12,1986.17,Credit Card
32754,104,247,Kochi,Sonipat,3.65,30,2023-02-10,3706.38,Credit Card
32755,117,229,Bhopal,Hosur,6.29,42,2023-04-30,710.73,Cash
32756,106,231,Rohtak,Raichur,13.28,38,2022-10-01,2418.27,Cash
32757,116,220,Vasai-Virar,Mango,3.13,19,2023-04-22,1776.08,Credit Card
32758,148,228,Burhanpur,Yamunanagar,15.70,26,2022-08-27,2392.94,Cash
32759,120,241,Satna,Fatehpur,10.73,22,2023-07-13,3005.33,Credit Card
32760,122,243,Gurgaon,Udupi,17.95,38,2022-08-13,3679.55,Credit Card
32761,129,221,Lucknow,Ichalkaranji,1.61,45,2022-08-18,2187.32,Cash
32762,108,245,Kulti,Uluberia,12.22,21,2022-10-04,3075.36,Credit Card
32763,131,222,Kozhikode,Bidhannagar,9.34,9,2022-08-18,2262.57,Cash
32764,147,205,Bhilwara,Secunderabad,1.35,8,2023-05-13,2675.29,Cash
32765,132,213,Khandwa,Haldia,2.44,45,2023-01-13,2960.63,Cash
32766,102,215,Nagpur,Madurai,8.64,41,2023-07-05,775.54,Credit Card
32767,104,234,Etawah,Ambattur,17.59,44,2022-11-04,2850.37,Cash
32768,135,244,Gandhinagar,Jamnagar,11.31,26,2023-07-07,1116.76,Credit Card
32769,129,228,Navi Mumbai,Belgaum,10.23,32,2022-12-07,2827.28,Cash
32770,103,245,Vellore,Allahabad,2.18,19,2023-01-05,2626.12,Credit Card
32771,146,228,Siliguri,Darbhanga,19.79,43,2022-09-24,1615.16,Credit Card
32772,120,211,Tiruvottiyur,Thane,18.10,11,2022-11-11,3318.23,Credit Card
32773,145,222,Latur,Bhilai,1.06,29,2023-05-24,2355.69,Cash
32774,121,216,Bhilai,Tiruvottiyur,13.14,18,2023-06-01,3134.96,Credit Card
32775,141,223,Jalna,Purnia,7.03,51,2023-06-10,1776.83,Credit Card
32776,127,248,Bhusawal,Varanasi,7.47,56,2023-04-23,2351.22,Credit Card
32777,125,213,Thrissur,North Dumdum,13.52,43,2023-01-08,3372.62,Cash
32778,136,229,Cuttack,Gulbarga,17.39,14,2023-03-17,3231.81,Credit Card
32779,135,243,Kottayam,Kottayam,14.33,25,2023-06-19,1475.84,Credit Card
32780,143,236,Bhind,Fatehpur,8.78,14,2022-09-12,3511.93,Credit Card
32781,106,205,Raebareli,Visakhapatnam,17.65,54,2023-04-05,540.87,Cash
32782,108,212,Tiruppur,Rourkela,5.86,6,2023-05-24,2299.07,Credit Card
32783,132,214,Surendranagar Dudhrej,Navi Mumbai,11.06,57,2023-07-20,3507.46,Credit Card
32784,148,210,Miryalaguda,Alappuzha,7.20,36,2022-10-19,1575.67,Credit Card
32785,120,243,Aligarh,Solapur,13.37,14,2023-07-04,1793.21,Cash
32786,114,210,Loni,Sagar,3.49,11,2023-03-04,2421.99,Cash
32787,136,215,Sagar,Dehri,18.57,59,2022-11-10,3238.51,Credit Card
32788,118,210,Gorakhpur,Etawah,17.37,32,2023-01-11,1267.99,Credit Card
32789,140,228,Cuttack,Dhule,8.41,37,2022-12-29,2597.07,Credit Card
32790,118,242,Ramagundam,Cuttack,10.55,43,2023-05-26,2360.16,Cash
32791,127,202,Phagwara,Gudivada,11.47,43,2023-07-10,3167.74,Cash
32792,110,209,Pudukkottai,Indore,19.84,41,2023-01-06,2405.61,Cash
32793,108,213,Sambhal,Shimla,8.41,21,2023-04-28,2872.72,Credit Card
32794,146,226,Bhiwani,Ludhiana,12.49,54,2022-10-15,636.98,Cash
32795,122,229,Uluberia,Ambala,2.67,47,2023-07-26,3380.06,Credit Card
32796,109,214,Sonipat,Kakinada,8.58,47,2023-07-17,3400.18,Cash
32797,127,233,Nagpur,Raurkela Industrial Township,18.54,56,2022-09-02,3576.00,Cash
32798,105,235,Phusro,Tumkur,19.07,11,2023-05-12,2351.97,Cash
32799,120,227,Burhanpur,Berhampur,5.00,12,2023-02-20,1390.17,Cash
32800,144,220,Udaipur,Satna,15.90,27,2022-09-22,3073.87,Credit Card
32801,111,231,Latur,Shivpuri,6.52,56,2023-07-20,2512.14,Credit Card
32802,128,214,Bhilai,Hyderabad,12.53,6,2022-08-23,964.03,Credit Card
32803,126,222,Orai,Ratlam,12.83,10,2023-04-07,937.96,Cash
32804,112,227,Thiruvananthapuram,Muzaffarpur,4.40,27,2023-06-28,1156.98,Credit Card
32805,147,208,Alappuzha,Khora ,18.58,55,2022-09-28,3224.36,Cash
32806,121,203,Bhilai,Phusro,14.21,10,2022-08-31,1262.77,Cash
32807,116,220,Thrissur,Ajmer,19.74,54,2022-09-26,3233.30,Cash
32808,149,223,Chinsurah,Bhusawal,18.97,57,2023-03-04,1784.27,Credit Card
32809,135,242,Giridih,Amaravati,7.06,14,2022-10-24,1536.19,Cash
32810,114,235,Sasaram,Gorakhpur,13.71,56,2022-12-20,627.29,Cash
32811,148,240,Cuttack,Chandrapur,6.11,51,2023-04-05,2185.09,Credit Card
32812,137,220,Tadipatri,Kulti,12.78,26,2023-03-09,3120.80,Cash
32813,113,239,Coimbatore,Sagar,7.17,49,2023-04-06,1376.76,Credit Card
32814,118,239,Nagpur,Tirupati,12.78,50,2023-02-02,3025.45,Cash
32815,145,250,Nandyal,Indore,8.98,32,2022-11-06,1213.61,Cash
32816,110,226,Hospet,Muzaffarpur,6.13,10,2023-06-27,3156.56,Credit Card
32817,138,209,Ahmednagar,Loni,10.61,14,2023-05-15,1644.21,Credit Card
32818,129,217,Bhiwandi,Nashik,12.73,35,2023-01-22,975.95,Cash
32819,129,230,Dehri,Katni,13.28,59,2022-08-15,2595.58,Cash
32820,105,211,Anantapuram,Tadepalligudem,15.87,9,2022-11-09,1621.12,Credit Card
32821,130,215,Jammu,Tadepalligudem,4.58,35,2022-08-18,727.12,Cash
32822,128,206,Bangalore,Alwar,15.65,6,2022-11-23,2697.64,Credit Card
32823,121,203,Buxar,Sagar,6.00,41,2022-11-28,1947.43,Credit Card
32824,117,225,Jaipur,Satara,14.59,56,2023-02-28,2548.64,Credit Card
32825,102,238,Bhopal,Rajahmundry,12.56,40,2022-11-12,507.34,Credit Card
32826,139,206,Tumkur,Guntakal,15.28,59,2022-09-20,3691.47,Cash
32827,142,239,Noida,Bangalore,3.23,52,2023-02-03,943.17,Credit Card
32828,145,249,Satara,Pudukkottai,4.44,53,2022-11-10,2719.99,Cash
32829,140,207,Hosur,Aligarh,16.21,31,2023-02-17,1528.00,Cash
32830,143,232,Karimnagar,Thrissur,2.05,20,2023-03-24,2928.60,Credit Card
32831,124,217,Dehri,Sambalpur,3.39,10,2023-03-29,1729.89,Cash
32832,130,203,Pune,Nashik,16.82,59,2023-05-14,2417.53,Cash
32833,114,202,Firozabad,Shimla,10.78,15,2023-08-06,1963.82,Cash
32834,135,214,Ghaziabad,Silchar,18.11,37,2023-06-08,2433.91,Credit Card
32835,108,229,Rourkela,Mumbai,16.75,23,2022-12-28,1823.76,Credit Card
32836,119,206,Patna,Karimnagar,6.75,29,2022-08-11,411.24,Credit Card
32837,120,243,Muzaffarnagar,Allahabad,19.56,46,2023-02-06,3672.85,Credit Card
32838,114,227,Buxar,Jammu,13.30,22,2022-11-16,1479.57,Credit Card
32839,111,240,Amravati,Ghaziabad,15.75,32,2022-11-13,2386.98,Cash
32840,119,222,Shahjahanpur,North Dumdum,3.40,32,2022-12-05,2131.45,Credit Card
32841,144,250,Tiruvottiyur,Gulbarga,11.39,49,2023-07-09,609.41,Cash
32842,129,219,Sangli-Miraj & Kupwad,Nizamabad,3.73,46,2023-01-31,2873.47,Credit Card
32843,107,240,Begusarai,Dehradun,16.45,30,2023-03-17,2344.51,Credit Card
32844,135,248,Hajipur,Ambala,5.42,42,2023-06-14,1885.59,Cash
32845,143,232,Tumkur,Nangloi Jat,2.17,35,2023-04-23,1100.37,Credit Card
32846,147,202,Bokaro,Kavali,5.75,40,2022-11-17,2932.32,Cash
32847,101,203,Muzaffarpur,Unnao,1.87,29,2023-04-29,1571.95,Cash
32848,107,234,Phagwara,Ramgarh,7.20,18,2023-04-26,1759.69,Cash
32849,109,247,Fatehpur,Kolkata,19.23,57,2022-12-23,659.32,Credit Card
32850,112,236,Sangli-Miraj & Kupwad,Raiganj,12.84,28,2023-03-04,2778.85,Cash
32851,118,208,Bilaspur,Aurangabad,7.99,32,2023-05-22,951.37,Credit Card
32852,141,212,Bhatpara,Jehanabad,3.27,38,2023-07-02,1653.16,Cash
32853,136,220,Chittoor,Ahmednagar,17.87,58,2023-05-28,1868.46,Cash
32854,146,230,Sambhal,Kharagpur,19.53,52,2023-03-29,3129.00,Cash
32855,142,216,Ahmedabad,Fatehpur,14.03,45,2022-10-24,2153.80,Cash
32856,123,212,Chapra,Belgaum,14.60,10,2022-11-02,1344.73,Credit Card
32857,131,203,Anand,Naihati,4.29,49,2023-03-21,1761.18,Cash
32858,133,236,Sangli-Miraj & Kupwad,Chandigarh,16.30,14,2023-02-03,1705.31,Credit Card
32859,102,241,Davanagere,Dharmavaram,12.20,26,2022-08-23,3018.74,Credit Card
32860,120,221,Avadi,Chinsurah,2.45,9,2023-02-03,452.22,Credit Card
32861,118,210,Mira-Bhayandar,Fatehpur,15.50,35,2022-12-06,2229.78,Cash
32862,133,242,Kulti,Rohtak,19.28,24,2023-03-27,1912.42,Cash
32863,116,232,Latur,Suryapet,17.68,32,2022-09-17,1712.01,Cash
32864,149,206,Bahraich,Anantapur,3.28,48,2023-06-28,1681.46,Cash
32865,119,201,Latur,Bettiah,6.61,52,2023-05-16,1630.06,Credit Card
32866,138,211,Hindupur,Medininagar,2.67,34,2023-05-10,1232.23,Cash
32867,103,229,Ahmednagar,Jabalpur,12.18,20,2022-11-06,1603.99,Credit Card
32868,107,225,Bikaner,Jaunpur,7.18,27,2022-11-08,3341.33,Credit Card
32869,140,246,Patiala,New Delhi,15.58,22,2023-03-11,1427.42,Cash
32870,121,231,Kirari Suleman Nagar,Danapur,2.24,28,2023-07-20,2412.31,Credit Card
32871,108,222,Mumbai,Dhanbad,13.57,21,2022-10-28,2584.40,Cash
32872,112,204,Gulbarga,Chittoor,11.60,50,2023-02-08,1088.44,Credit Card
32873,127,218,Ballia,Alappuzha,18.91,42,2023-03-05,2592.60,Cash
32874,137,227,Kavali,Ambattur,15.47,27,2022-12-04,877.61,Credit Card
32875,133,235,Srinagar,Medininagar,11.78,34,2022-10-16,1341.75,Credit Card
32876,136,218,Ambala,Bally,9.27,22,2022-09-21,452.96,Cash
32877,150,206,Amravati,Baranagar,10.28,21,2023-03-12,3567.80,Credit Card
32878,120,203,Anantapur,Durg,10.06,5,2023-05-10,2375.80,Cash
32879,111,204,Bharatpur,Pimpri-Chinchwad,10.01,8,2023-05-27,2281.93,Cash
32880,111,201,Kanpur,Anand,11.33,29,2022-09-30,720.41,Cash
32881,144,244,Farrukhabad,Nanded,10.05,33,2023-01-12,3069.40,Credit Card
32882,135,218,Cuttack,Anantapuram,16.23,31,2022-09-19,1530.98,Cash
32883,125,234,Silchar,Thane,11.31,13,2022-08-26,2993.41,Cash
32884,124,215,Bathinda,Shahjahanpur,12.17,46,2023-03-18,546.09,Credit Card
32885,130,217,Bidar,Durg,6.42,41,2023-06-07,1233.72,Credit Card
